block,router_txs,failed_txs,rejection_rate
19273026,3,0,0.0
19273027,0,0,0.0
19273028,1,0,0.0
19273029,0,0,0.0
19273030,2,0,0.0
19273031,1,0,0.0
19273032,0,0,0.0
19273033,2,0,0.0
19273034,1,0,0.0
19273035,2,0,0.0
19273036,1,0,0.0
19273037,2,1,0.5
19273038,4,0,0.0
19273039,2,0,0.0
19273040,0,0,0.0
19273041,2,0,0.0
19273042,2,1,0.5
19273043,5,0,0.0
19273044,6,1,0.16666666666666666
19273045,0,0,0.0
19273046,1,0,0.0
19273047,2,0,0.0
19273048,4,0,0.0
19273049,2,0,0.0
19273050,4,1,0.25
19273051,3,0,0.0
19273052,3,0,0.0
19273053,1,0,0.0
19273054,2,0,0.0
19273055,1,0,0.0
19273056,1,0,0.0
19273057,2,0,0.0
19273058,1,0,0.0
19273059,3,0,0.0
19273060,1,0,0.0
19273061,3,0,0.0
19273062,1,0,0.0
19273063,4,0,0.0
19273064,1,0,0.0
19273065,3,1,0.3333333333333333
19273066,1,0,0.0
19273067,1,0,0.0
19273068,1,0,0.0
19273069,0,0,0.0
19273070,0,0,0.0
19273071,1,0,0.0
19273072,2,0,0.0
19273073,3,0,0.0
19273074,0,0,0.0
19273075,2,0,0.0
19273076,1,0,0.0
19273077,1,0,0.0
19273078,1,0,0.0
19273079,2,0,0.0
19273080,1,0,0.0
19273081,1,0,0.0
19273082,2,0,0.0
19273083,0,0,0.0
19273084,3,0,0.0
19273085,5,0,0.0
19273086,2,0,0.0
19273087,2,0,0.0
19273088,0,0,0.0
19273089,1,0,0.0
19273090,2,1,0.5
19273091,2,0,0.0
19273092,1,0,0.0
19273093,4,0,0.0
19273094,0,0,0.0
19273095,0,0,0.0
19273096,5,0,0.0
19273097,2,0,0.0
19273098,4,0,0.0
19273099,0,0,0.0
19273100,1,0,0.0
19273101,1,0,0.0
19273102,4,0,0.0
19273103,3,0,0.0
19273104,0,0,0.0
19273105,0,0,0.0
19273106,5,1,0.2
19273107,6,1,0.16666666666666666
19273108,0,0,0.0
19273109,3,0,0.0
19273110,6,0,0.0
19273111,2,0,0.0
19273112,5,3,0.6
19273113,3,0,0.0
19273114,2,0,0.0
19273115,1,0,0.0
19273116,4,0,0.0
19273117,4,0,0.0
19273118,0,0,0.0
19273119,6,2,0.3333333333333333
19273120,0,0,0.0
19273121,3,0,0.0
19273122,3,0,0.0
19273123,6,0,0.0
19273124,2,1,0.5
19273125,0,0,0.0
19273126,2,1,0.5
19273127,4,1,0.25
19273128,4,1,0.25
19273129,0,0,0.0
19273130,6,1,0.16666666666666666
19273131,4,0,0.0
19273132,4,0,0.0
19273133,1,0,0.0
19273134,2,1,0.5
19273135,3,0,0.0
19273136,2,0,0.0
19273137,1,0,0.0
19273138,0,0,0.0
19273139,2,0,0.0
19273140,4,1,0.25
19273141,6,1,0.16666666666666666
19273142,1,0,0.0
19273143,1,0,0.0
19273144,0,0,0.0
19273145,0,0,0.0
19273146,1,0,0.0
19273147,6,5,0.8333333333333334
19273148,2,0,0.0
19273149,2,0,0.0
19273150,2,0,0.0
19273151,1,0,0.0
19273152,6,0,0.0
19273153,2,0,0.0
19273154,2,0,0.0
19273155,4,2,0.5
19273156,1,1,1.0
19273157,4,0,0.0
19273158,0,0,0.0
19273159,3,0,0.0
19273160,2,0,0.0
19273161,3,0,0.0
19273162,2,0,0.0
19273163,6,2,0.3333333333333333
19273164,0,0,0.0
19273165,3,0,0.0
19273166,1,0,0.0
19273167,1,0,0.0
19273168,8,3,0.375
19273169,0,0,0.0
19273170,5,3,0.6
19273171,1,0,0.0
19273172,4,1,0.25
19273173,4,1,0.25
19273174,2,0,0.0
19273175,4,0,0.0
19273176,6,2,0.3333333333333333
19273177,4,2,0.5
19273178,10,0,0.0
19273179,1,0,0.0
19273180,2,1,0.5
19273181,2,0,0.0
19273182,3,0,0.0
19273183,0,0,0.0
19273184,8,2,0.25
19273185,11,1,0.09090909090909091
19273186,2,0,0.0
19273187,3,1,0.3333333333333333
19273188,5,0,0.0
19273189,6,0,0.0
19273190,6,2,0.3333333333333333
19273191,8,4,0.5
19273192,0,0,0.0
19273193,3,1,0.3333333333333333
19273194,3,0,0.0
19273195,5,0,0.0
19273196,2,1,0.5
19273197,3,0,0.0
19273198,0,0,0.0
19273199,4,0,0.0
19273200,6,1,0.16666666666666666
19273201,3,1,0.3333333333333333
19273202,3,0,0.0
19273203,2,0,0.0
19273204,4,0,0.0
19273205,2,0,0.0
19273206,3,0,0.0
19273207,0,0,0.0
19273208,7,0,0.0
19273209,2,0,0.0
19273210,3,0,0.0
19273211,2,0,0.0
19273212,5,1,0.2
19273213,3,0,0.0
19273214,4,0,0.0
19273215,2,0,0.0
19273216,3,0,0.0
19273217,3,0,0.0
19273218,2,0,0.0
19273219,1,0,0.0
19273220,2,1,0.5
19273221,3,1,0.3333333333333333
19273222,4,0,0.0
19273223,0,0,0.0
19273224,1,0,0.0
19273225,4,3,0.75
19273226,3,2,0.6666666666666666
19273227,2,0,0.0
19273228,0,0,0.0
19273229,2,0,0.0
19273230,5,1,0.2
19273231,5,1,0.2
19273232,2,0,0.0
19273233,2,0,0.0
19273234,2,0,0.0
19273235,3,0,0.0
19273236,0,0,0.0
19273237,2,0,0.0
19273238,2,0,0.0
19273239,0,0,0.0
19273240,2,0,0.0
19273241,2,0,0.0
19273242,3,0,0.0
19273243,6,0,0.0
19273244,3,0,0.0
19273245,5,1,0.2
19273246,0,0,0.0
19273247,3,0,0.0
19273248,2,0,0.0
19273249,0,0,0.0
19273250,3,0,0.0
19273251,1,1,1.0
19273252,2,0,0.0
19273253,1,0,0.0
19273254,5,0,0.0
19273255,2,0,0.0
19273256,1,0,0.0
19273257,3,0,0.0
19273258,0,0,0.0
19273259,3,0,0.0
19273260,0,0,0.0
19273261,2,0,0.0
19273262,0,0,0.0
19273263,8,0,0.0
19273264,5,1,0.2
19273265,2,0,0.0
19273266,4,0,0.0
19273267,7,0,0.0
19273268,5,1,0.2
19273269,3,0,0.0
19273270,1,0,0.0
19273271,2,0,0.0
19273272,5,0,0.0
19273273,2,0,0.0
19273274,4,0,0.0
19273275,3,1,0.3333333333333333
19273276,6,2,0.3333333333333333
19273277,2,1,0.5
19273278,2,1,0.5
19273279,1,1,1.0
19273280,4,2,0.5
19273281,6,1,0.16666666666666666
19273282,3,1,0.3333333333333333
19273283,3,1,0.3333333333333333
19273284,4,0,0.0
19273285,4,1,0.25
19273286,2,0,0.0
19273287,5,0,0.0
19273288,1,0,0.0
19273289,3,0,0.0
19273290,4,1,0.25
19273291,9,1,0.1111111111111111
19273292,1,0,0.0
19273293,4,0,0.0
19273294,4,1,0.25
19273295,4,0,0.0
19273296,4,0,0.0
19273297,5,0,0.0
19273298,4,0,0.0
19273299,0,0,0.0
19273300,3,0,0.0
19273301,1,0,0.0
19273302,3,0,0.0
19273303,2,1,0.5
19273304,2,0,0.0
19273305,4,0,0.0
19273306,4,0,0.0
19273307,4,0,0.0
19273308,3,0,0.0
19273309,1,0,0.0
19273310,5,0,0.0
19273311,1,0,0.0
19273312,4,1,0.25
19273313,2,0,0.0
19273314,1,0,0.0
19273315,3,0,0.0
19273316,3,2,0.6666666666666666
19273317,2,2,1.0
19273318,2,0,0.0
19273319,4,2,0.5
19273320,5,2,0.4
19273321,4,1,0.25
19273322,2,0,0.0
19273323,1,0,0.0
19273324,5,1,0.2
19273325,1,0,0.0
19273326,2,0,0.0
19273327,4,0,0.0
19273328,0,0,0.0
19273329,3,0,0.0
19273330,3,0,0.0
19273331,1,0,0.0
19273332,1,0,0.0
19273333,4,0,0.0
19273334,2,0,0.0
19273335,1,0,0.0
19273336,1,0,0.0
19273337,5,0,0.0
19273338,3,0,0.0
19273339,0,0,0.0
19273340,5,0,0.0
19273341,1,1,1.0
19273342,12,0,0.0
19273343,2,0,0.0
19273344,2,0,0.0
19273345,2,0,0.0
19273346,1,0,0.0
19273347,3,0,0.0
19273348,0,0,0.0
19273349,2,0,0.0
19273350,4,0,0.0
19273351,2,0,0.0
19273352,1,0,0.0
19273353,5,0,0.0
19273354,1,0,0.0
19273355,0,0,0.0
19273356,4,2,0.5
19273357,2,0,0.0
19273358,1,0,0.0
19273359,1,0,0.0
19273360,2,0,0.0
19273361,2,0,0.0
19273362,3,0,0.0
19273363,4,0,0.0
19273364,2,0,0.0
19273365,5,0,0.0
19273366,1,0,0.0
19273367,3,1,0.3333333333333333
19273368,1,0,0.0
19273369,4,1,0.25
19273370,3,1,0.3333333333333333
19273371,2,0,0.0
19273372,6,0,0.0
19273373,4,0,0.0
19273374,2,0,0.0
19273375,4,0,0.0
19273376,0,0,0.0
19273377,0,0,0.0
19273378,3,1,0.3333333333333333
19273379,1,0,0.0
19273380,9,0,0.0
19273381,4,1,0.25
19273382,2,0,0.0
19273383,7,0,0.0
19273384,2,0,0.0
19273385,3,0,0.0
19273386,2,0,0.0
19273387,17,0,0.0
19273388,3,0,0.0
19273389,6,0,0.0
19273390,4,0,0.0
19273391,1,0,0.0
19273392,1,0,0.0
19273393,2,1,0.5
19273394,6,0,0.0
19273395,4,0,0.0
19273396,1,0,0.0
19273397,0,0,0.0
19273398,5,0,0.0
19273399,2,0,0.0
19273400,5,0,0.0
19273401,2,1,0.5
19273402,9,1,0.1111111111111111
19273403,1,0,0.0
19273404,15,0,0.0
19273405,4,0,0.0
19273406,3,0,0.0
19273407,4,1,0.25
19273408,0,0,0.0
19273409,0,0,0.0
19273410,2,0,0.0
19273411,5,1,0.2
19273412,1,0,0.0
19273413,3,0,0.0
19273414,2,0,0.0
19273415,2,0,0.0
19273416,1,0,0.0
19273417,1,0,0.0
19273418,2,0,0.0
19273419,1,0,0.0
19273420,2,0,0.0
19273421,0,0,0.0
19273422,6,0,0.0
19273423,1,0,0.0
19273424,2,1,0.5
19273425,1,0,0.0
19273426,0,0,0.0
19273427,2,0,0.0
19273428,0,0,0.0
19273429,4,0,0.0
19273430,3,0,0.0
19273431,2,0,0.0
19273432,4,1,0.25
19273433,4,0,0.0
19273434,1,0,0.0
19273435,2,0,0.0
19273436,3,0,0.0
19273437,1,0,0.0
19273438,3,1,0.3333333333333333
19273439,0,0,0.0
19273440,3,0,0.0
19273441,0,0,0.0
19273442,2,0,0.0
19273443,1,0,0.0
19273444,2,0,0.0
19273445,8,3,0.375
19273446,2,0,0.0
19273447,1,0,0.0
19273448,2,0,0.0
19273449,5,0,0.0
19273450,1,0,0.0
19273451,9,0,0.0
19273452,4,0,0.0
19273453,1,0,0.0
19273454,2,0,0.0
19273455,0,0,0.0
19273456,2,0,0.0
19273457,1,0,0.0
19273458,2,0,0.0
19273459,4,0,0.0
19273460,1,0,0.0
19273461,1,0,0.0
19273462,1,0,0.0
19273463,0,0,0.0
19273464,4,1,0.25
19273465,2,0,0.0
19273466,0,0,0.0
19273467,2,0,0.0
19273468,0,0,0.0
19273469,1,0,0.0
19273470,1,0,0.0
19273471,2,0,0.0
19273472,1,0,0.0
19273473,2,0,0.0
19273474,2,0,0.0
19273475,3,0,0.0
19273476,2,0,0.0
19273477,0,0,0.0
19273478,1,0,0.0
19273479,2,0,0.0
19273480,1,0,0.0
19273481,2,1,0.5
19273482,4,0,0.0
19273483,2,0,0.0
19273484,0,0,0.0
19273485,6,1,0.16666666666666666
19273486,4,2,0.5
19273487,1,0,0.0
19273488,2,0,0.0
19273489,4,0,0.0
19273490,0,0,0.0
19273491,1,1,1.0
19273492,0,0,0.0
19273493,0,0,0.0
19273494,4,0,0.0
19273495,0,0,0.0
19273496,3,0,0.0
19273497,2,0,0.0
19273498,2,0,0.0
19273499,0,0,0.0
19273500,1,0,0.0
19273501,1,0,0.0
19273502,0,0,0.0
19273503,6,0,0.0
19273504,3,0,0.0
19273505,3,0,0.0
19273506,0,0,0.0
19273507,0,0,0.0
19273508,3,0,0.0
19273509,1,0,0.0
19273510,2,0,0.0
19273511,1,0,0.0
19273512,1,0,0.0
19273513,1,0,0.0
19273514,1,1,1.0
19273515,1,0,0.0
19273516,0,0,0.0
19273517,2,0,0.0
19273518,0,0,0.0
19273519,0,0,0.0
19273520,3,1,0.3333333333333333
19273521,2,1,0.5
19273522,1,0,0.0
19273523,2,0,0.0
19273524,0,0,0.0
19273525,3,0,0.0
19273526,1,0,0.0
19273527,6,1,0.16666666666666666
19273528,0,0,0.0
19273529,0,0,0.0
19273530,5,0,0.0
19273531,0,0,0.0
19273532,2,0,0.0
19273533,2,0,0.0
19273534,1,0,0.0
19273535,2,0,0.0
19273536,0,0,0.0
19273537,2,0,0.0
19273538,3,0,0.0
19273539,0,0,0.0
19273540,2,0,0.0
19273541,1,0,0.0
19273542,0,0,0.0
19273543,1,0,0.0
19273544,3,0,0.0
19273545,0,0,0.0
19273546,2,0,0.0
19273547,2,1,0.5
19273548,3,0,0.0
19273549,4,2,0.5
19273550,1,0,0.0
19273551,1,0,0.0
19273552,1,0,0.0
19273553,3,0,0.0
19273554,5,0,0.0
19273555,1,0,0.0
19273556,0,0,0.0
19273557,2,0,0.0
19273558,2,0,0.0
19273559,1,0,0.0
19273560,2,0,0.0
19273561,1,0,0.0
19273562,0,0,0.0
19273563,1,0,0.0
19273564,3,0,0.0
19273565,1,0,0.0
19273566,1,0,0.0
19273567,2,0,0.0
19273568,6,0,0.0
19273569,1,0,0.0
19273570,1,0,0.0
19273571,1,0,0.0
19273572,3,0,0.0
19273573,2,0,0.0
19273574,3,0,0.0
19273575,4,0,0.0
19273576,1,0,0.0
19273577,1,0,0.0
19273578,2,0,0.0
19273579,0,0,0.0
19273580,1,1,1.0
19273581,3,0,0.0
19273582,0,0,0.0
19273583,1,0,0.0
19273584,2,0,0.0
19273585,2,0,0.0
19273586,2,0,0.0
19273587,1,0,0.0
19273588,0,0,0.0
19273589,3,0,0.0
19273590,2,0,0.0
19273591,0,0,0.0
19273592,2,1,0.5
19273593,1,0,0.0
19273594,0,0,0.0
19273595,2,0,0.0
19273596,5,0,0.0
19273597,0,0,0.0
19273598,1,0,0.0
19273599,2,0,0.0
19273600,2,1,0.5
19273601,0,0,0.0
19273602,1,0,0.0
19273603,3,1,0.3333333333333333
19273604,2,1,0.5
19273605,3,1,0.3333333333333333
19273606,3,1,0.3333333333333333
19273607,3,1,0.3333333333333333
19273608,7,0,0.0
19273609,1,0,0.0
19273610,4,0,0.0
19273611,1,0,0.0
19273612,2,0,0.0
19273613,4,1,0.25
19273614,2,0,0.0
19273615,1,0,0.0
19273616,1,0,0.0
19273617,1,0,0.0
19273618,3,0,0.0
19273619,0,0,0.0
19273620,0,0,0.0
19273621,1,0,0.0
19273622,0,0,0.0
19273623,2,1,0.5
19273624,2,0,0.0
19273625,2,0,0.0
19273626,2,1,0.5
19273627,2,0,0.0
19273628,1,0,0.0
19273629,1,0,0.0
19273630,1,0,0.0
19273631,2,0,0.0
19273632,5,1,0.2
19273633,2,0,0.0
19273634,1,0,0.0
19273635,0,0,0.0
19273636,4,0,0.0
19273637,4,0,0.0
19273638,0,0,0.0
19273639,2,0,0.0
19273640,5,0,0.0
19273641,2,0,0.0
19273642,1,0,0.0
19273643,1,0,0.0
19273644,1,0,0.0
19273645,1,0,0.0
19273646,1,0,0.0
19273647,1,0,0.0
19273648,1,0,0.0
19273649,1,0,0.0
19273650,2,0,0.0
19273651,3,0,0.0
19273652,1,0,0.0
19273653,1,0,0.0
19273654,3,0,0.0
19273655,0,0,0.0
19273656,1,0,0.0
19273657,0,0,0.0
19273658,1,0,0.0
19273659,4,0,0.0
19273660,11,0,0.0
19273661,0,0,0.0
19273662,1,0,0.0
19273663,2,0,0.0
19273664,0,0,0.0
19273665,1,0,0.0
19273666,0,0,0.0
19273667,2,0,0.0
19273668,0,0,0.0
19273669,0,0,0.0
19273670,0,0,0.0
19273671,2,0,0.0
19273672,1,0,0.0
19273673,3,0,0.0
19273674,3,0,0.0
19273675,0,0,0.0
19273676,0,0,0.0
19273677,1,0,0.0
19273678,2,1,0.5
19273679,2,0,0.0
19273680,1,0,0.0
19273681,2,0,0.0
19273682,1,0,0.0
19273683,1,0,0.0
19273684,2,0,0.0
19273685,0,0,0.0
19273686,2,0,0.0
19273687,1,0,0.0
19273688,3,0,0.0
19273689,2,0,0.0
19273690,0,0,0.0
19273691,0,0,0.0
19273692,1,0,0.0
19273693,4,1,0.25
19273694,2,0,0.0
19273695,0,0,0.0
19273696,0,0,0.0
19273697,2,0,0.0
19273698,2,0,0.0
19273699,3,1,0.3333333333333333
19273700,0,0,0.0
19273701,2,1,0.5
19273702,4,0,0.0
19273703,1,0,0.0
19273704,4,2,0.5
19273705,0,0,0.0
19273706,0,0,0.0
19273707,3,0,0.0
19273708,1,0,0.0
19273709,0,0,0.0
19273710,0,0,0.0
19273711,3,0,0.0
19273712,0,0,0.0
19273713,2,0,0.0
19273714,0,0,0.0
19273715,0,0,0.0
19273716,1,0,0.0
19273717,3,0,0.0
19273718,1,0,0.0
19273719,0,0,0.0
19273720,2,0,0.0
19273721,0,0,0.0
19273722,5,0,0.0
19273723,5,2,0.4
19273724,1,0,0.0
19273725,1,0,0.0
19273726,3,0,0.0
19273727,1,0,0.0
19273728,1,0,0.0
19273729,1,0,0.0
19273730,0,0,0.0
19273731,5,1,0.2
19273732,0,0,0.0
19273733,1,0,0.0
19273734,0,0,0.0
19273735,1,0,0.0
19273736,0,0,0.0
19273737,1,0,0.0
19273738,0,0,0.0
19273739,3,0,0.0
19273740,0,0,0.0
19273741,0,0,0.0
19273742,1,0,0.0
19273743,0,0,0.0
19273744,1,0,0.0
19273745,4,1,0.25
19273746,0,0,0.0
19273747,1,0,0.0
19273748,0,0,0.0
19273749,2,0,0.0
19273750,1,0,0.0
19273751,1,0,0.0
19273752,2,1,0.5
19273753,4,0,0.0
19273754,3,0,0.0
19273755,3,0,0.0
19273756,0,0,0.0
19273757,1,0,0.0
19273758,0,0,0.0
19273759,5,0,0.0
19273760,7,6,0.8571428571428571
19273761,3,0,0.0
19273762,0,0,0.0
19273763,2,0,0.0
19273764,1,0,0.0
19273765,0,0,0.0
19273766,2,0,0.0
19273767,0,0,0.0
19273768,1,0,0.0
19273769,1,0,0.0
19273770,0,0,0.0
19273771,0,0,0.0
19273772,3,0,0.0
19273773,0,0,0.0
19273774,1,0,0.0
19273775,2,1,0.5
19273776,4,1,0.25
19273777,2,0,0.0
19273778,2,1,0.5
19273779,1,0,0.0
19273780,2,1,0.5
19273781,3,0,0.0
19273782,1,0,0.0
19273783,2,0,0.0
19273784,2,0,0.0
19273785,2,0,0.0
19273786,0,0,0.0
19273787,7,0,0.0
19273788,7,3,0.42857142857142855
19273789,2,2,1.0
19273790,1,0,0.0
19273791,0,0,0.0
19273792,1,0,0.0
19273793,0,0,0.0
19273794,3,0,0.0
19273795,0,0,0.0
19273796,1,0,0.0
19273797,2,0,0.0
19273798,2,0,0.0
19273799,1,0,0.0
19273800,0,0,0.0
19273801,1,0,0.0
19273802,3,2,0.6666666666666666
19273803,1,0,0.0
19273804,0,0,0.0
19273805,1,0,0.0
19273806,3,1,0.3333333333333333
19273807,0,0,0.0
19273808,1,0,0.0
19273809,1,0,0.0
19273810,0,0,0.0
19273811,0,0,0.0
19273812,2,0,0.0
19273813,1,0,0.0
19273814,0,0,0.0
19273815,3,0,0.0
19273816,0,0,0.0
19273817,0,0,0.0
19273818,0,0,0.0
19273819,0,0,0.0
19273820,0,0,0.0
19273821,2,0,0.0
19273822,2,0,0.0
19273823,2,0,0.0
19273824,1,0,0.0
19273825,0,0,0.0
19273826,1,0,0.0
19273827,2,0,0.0
19273828,0,0,0.0
19273829,2,0,0.0
19273830,1,0,0.0
19273831,0,0,0.0
19273832,1,0,0.0
19273833,0,0,0.0
19273834,0,0,0.0
19273835,0,0,0.0
19273836,1,0,0.0
19273837,0,0,0.0
19273838,0,0,0.0
19273839,0,0,0.0
19273840,3,0,0.0
19273841,3,0,0.0
19273842,1,0,0.0
19273843,1,0,0.0
19273844,0,0,0.0
19273845,1,0,0.0
19273846,2,0,0.0
19273847,0,0,0.0
19273848,1,0,0.0
19273849,2,1,0.5
19273850,1,0,0.0
19273851,0,0,0.0
19273852,2,0,0.0
19273853,3,0,0.0
19273854,3,0,0.0
19273855,3,0,0.0
19273856,2,0,0.0
19273857,0,0,0.0
19273858,3,0,0.0
19273859,3,1,0.3333333333333333
19273860,2,1,0.5
19273861,1,0,0.0
19273862,1,0,0.0
19273863,3,0,0.0
19273864,1,0,0.0
19273865,1,0,0.0
19273866,0,0,0.0
19273867,2,1,0.5
19273868,0,0,0.0
19273869,0,0,0.0
19273870,2,0,0.0
19273871,1,1,1.0
19273872,2,0,0.0
19273873,2,0,0.0
19273874,0,0,0.0
19273875,1,0,0.0
19273876,0,0,0.0
19273877,1,0,0.0
19273878,1,0,0.0
19273879,1,0,0.0
19273880,1,0,0.0
19273881,0,0,0.0
19273882,1,0,0.0
19273883,1,0,0.0
19273884,2,0,0.0
19273885,1,0,0.0
19273886,2,0,0.0
19273887,2,0,0.0
19273888,3,0,0.0
19273889,3,0,0.0
19273890,1,0,0.0
19273891,0,0,0.0
19273892,1,0,0.0
19273893,0,0,0.0
19273894,0,0,0.0
19273895,1,0,0.0
19273896,1,0,0.0
19273897,3,0,0.0
19273898,2,0,0.0
19273899,1,0,0.0
19273900,4,1,0.25
19273901,4,2,0.5
19273902,3,1,0.3333333333333333
19273903,1,0,0.0
19273904,1,0,0.0
19273905,0,0,0.0
19273906,0,0,0.0
19273907,1,0,0.0
19273908,4,2,0.5
19273909,3,0,0.0
19273910,1,0,0.0
19273911,2,0,0.0
19273912,3,0,0.0
19273913,0,0,0.0
19273914,0,0,0.0
19273915,1,0,0.0
19273916,1,0,0.0
19273917,0,0,0.0
19273918,1,0,0.0
19273919,3,0,0.0
19273920,0,0,0.0
19273921,4,1,0.25
19273922,1,0,0.0
19273923,0,0,0.0
19273924,0,0,0.0
19273925,2,0,0.0
19273926,2,0,0.0
19273927,2,0,0.0
19273928,1,0,0.0
19273929,1,0,0.0
19273930,2,0,0.0
19273931,1,0,0.0
19273932,4,0,0.0
19273933,1,0,0.0
19273934,4,0,0.0
19273935,9,1,0.1111111111111111
19273936,2,0,0.0
19273937,1,0,0.0
19273938,2,0,0.0
19273939,1,0,0.0
19273940,1,0,0.0
19273941,3,1,0.3333333333333333
19273942,3,0,0.0
19273943,2,0,0.0
19273944,0,0,0.0
19273945,3,0,0.0
19273946,1,1,1.0
19273947,11,0,0.0
19273948,2,0,0.0
19273949,0,0,0.0
19273950,3,0,0.0
19273951,0,0,0.0
19273952,0,0,0.0
19273953,1,0,0.0
19273954,1,0,0.0
19273955,1,0,0.0
19273956,3,0,0.0
19273957,4,0,0.0
19273958,3,0,0.0
19273959,1,0,0.0
19273960,2,0,0.0
19273961,0,0,0.0
19273962,1,0,0.0
19273963,2,0,0.0
19273964,4,0,0.0
19273965,0,0,0.0
19273966,0,0,0.0
19273967,1,0,0.0
19273968,1,0,0.0
19273969,0,0,0.0
19273970,1,0,0.0
19273971,1,0,0.0
19273972,1,1,1.0
19273973,3,1,0.3333333333333333
19273974,1,0,0.0
19273975,0,0,0.0
19273976,2,0,0.0
19273977,3,0,0.0
19273978,1,0,0.0
19273979,1,0,0.0
19273980,0,0,0.0
19273981,5,1,0.2
19273982,1,0,0.0
19273983,2,0,0.0
19273984,3,0,0.0
19273985,1,0,0.0
19273986,0,0,0.0
19273987,1,0,0.0
19273988,1,0,0.0
19273989,0,0,0.0
19273990,1,0,0.0
19273991,2,0,0.0
19273992,4,0,0.0
19273993,1,0,0.0
19273994,3,0,0.0
19273995,4,0,0.0
19273996,2,0,0.0
19273997,4,0,0.0
19273998,1,0,0.0
19273999,4,0,0.0
19274000,4,0,0.0
19274001,1,0,0.0
19274002,0,0,0.0
19274003,6,0,0.0
19274004,0,0,0.0
19274005,2,0,0.0
19274006,1,0,0.0
19274007,1,0,0.0
19274008,2,0,0.0
19274009,1,0,0.0
19274010,2,0,0.0
19274011,0,0,0.0
19274012,1,0,0.0
19274013,1,0,0.0
19274014,3,0,0.0
19274015,5,0,0.0
19274016,1,0,0.0
19274017,3,0,0.0
19274018,3,0,0.0
19274019,3,0,0.0
19274020,4,0,0.0
19274021,2,0,0.0
19274022,1,0,0.0
19274023,1,0,0.0
19274024,1,1,1.0
19274025,0,0,0.0
19274026,0,0,0.0
19274027,1,0,0.0
19274028,0,0,0.0
19274029,3,0,0.0
19274030,2,0,0.0
19274031,1,0,0.0
19274032,4,1,0.25
19274033,1,0,0.0
19274034,1,0,0.0
19274035,0,0,0.0
19274036,2,0,0.0
19274037,2,0,0.0
19274038,2,0,0.0
19274039,3,0,0.0
19274040,0,0,0.0
19274041,0,0,0.0
19274042,0,0,0.0
19274043,2,0,0.0
19274044,4,0,0.0
19274045,0,0,0.0
19274046,1,0,0.0
19274047,1,0,0.0
19274048,2,0,0.0
19274049,0,0,0.0
19274050,3,0,0.0
19274051,0,0,0.0
19274052,0,0,0.0
19274053,0,0,0.0
19274054,1,0,0.0
19274055,3,0,0.0
19274056,1,0,0.0
19274057,2,0,0.0
19274058,0,0,0.0
19274059,1,0,0.0
19274060,3,0,0.0
19274061,2,0,0.0
19274062,0,0,0.0
19274063,1,0,0.0
19274064,2,1,0.5
19274065,4,0,0.0
19274066,0,0,0.0
19274067,1,0,0.0
19274068,2,0,0.0
19274069,3,0,0.0
19274070,0,0,0.0
19274071,4,0,0.0
19274072,2,0,0.0
19274073,3,0,0.0
19274074,3,0,0.0
19274075,4,0,0.0
19274076,2,0,0.0
19274077,1,0,0.0
19274078,2,0,0.0
19274079,2,0,0.0
19274080,1,1,1.0
19274081,1,0,0.0
19274082,2,0,0.0
19274083,1,0,0.0
19274084,3,0,0.0
19274085,2,0,0.0
19274086,3,0,0.0
19274087,1,0,0.0
19274088,1,1,1.0
19274089,2,0,0.0
19274090,0,0,0.0
19274091,0,0,0.0
19274092,2,0,0.0
19274093,0,0,0.0
19274094,0,0,0.0
19274095,2,2,1.0
19274096,0,0,0.0
19274097,3,0,0.0
19274098,2,0,0.0
19274099,1,0,0.0
19274100,2,0,0.0
19274101,1,0,0.0
19274102,5,0,0.0
19274103,1,0,0.0
19274104,1,0,0.0
19274105,1,0,0.0
19274106,0,0,0.0
19274107,0,0,0.0
19274108,1,0,0.0
19274109,1,1,1.0
19274110,1,0,0.0
19274111,0,0,0.0
19274112,3,1,0.3333333333333333
19274113,2,1,0.5
19274114,0,0,0.0
19274115,1,0,0.0
19274116,1,0,0.0
19274117,1,0,0.0
19274118,1,0,0.0
19274119,0,0,0.0
19274120,1,0,0.0
19274121,7,0,0.0
19274122,2,0,0.0
19274123,0,0,0.0
19274124,2,0,0.0
19274125,2,0,0.0
19274126,2,0,0.0
19274127,5,1,0.2
19274128,2,0,0.0
19274129,1,0,0.0
19274130,3,0,0.0
19274131,1,0,0.0
19274132,0,0,0.0
19274133,1,0,0.0
19274134,2,0,0.0
19274135,1,0,0.0
19274136,1,0,0.0
19274137,2,0,0.0
19274138,5,0,0.0
19274139,0,0,0.0
19274140,2,0,0.0
19274141,1,0,0.0
19274142,2,0,0.0
19274143,2,0,0.0
19274144,4,1,0.25
19274145,0,0,0.0
19274146,0,0,0.0
19274147,1,0,0.0
19274148,0,0,0.0
19274149,5,0,0.0
19274150,1,0,0.0
19274151,3,0,0.0
19274152,1,0,0.0
19274153,1,0,0.0
19274154,4,0,0.0
19274155,0,0,0.0
19274156,1,0,0.0
19274157,0,0,0.0
19274158,1,0,0.0
19274159,3,1,0.3333333333333333
19274160,2,0,0.0
19274161,0,0,0.0
19274162,3,0,0.0
19274163,2,0,0.0
19274164,1,0,0.0
19274165,1,0,0.0
19274166,1,0,0.0
19274167,0,0,0.0
19274168,1,0,0.0
19274169,2,0,0.0
19274170,1,0,0.0
